gdp_per_capita,family,freedom,life_expectancy,social_support,score
0.431085407733917,0.435299843549728,0.425962775945663,0.209930211305618,0.8449066924166422,3.65700006484985
0.305808693170547,0.913020372390747,0.189196765422821,0.375223308801651,0.8161094834586786,3.64400005340576
0.368610262870789,0.640449821949005,0.0303698573261499,0.277321130037308,0.7911977219842192,3.6029999256134
0.591683447360992,0.93538224697113,0.249463722109795,0.310080915689468,0.8622633457040332,3.59299993515015
0.39724862575531,0.601323127746582,0.147062435746193,0.163486003875732,0.7957394818196883,3.59100008010864
0.119041793048382,0.872117936611176,0.332881182432175,0.229918196797371,0.7630608961401675,3.53299999237061
0.244549930095673,0.791244685649872,0.348587512969971,0.194129139184952,0.7806917250893171,3.50699996948242
0.305444717407227,0.431882530450821,0.38042613863945,0.247105568647385,0.8023887047005862,3.49499988555908
0.368745893239975,0.945707023143768,0.581843852996826,0.326424807310104,0.8446365505293529,3.47099995613098
0.777153134346008,0.396102607250214,0.0815394446253777,0.50053334236145,0.8898923530636247,3.46199989318848
0.511135876178741,1.04198980331421,0.390017777681351,0.364509284496307,0.8355574198078506,3.34899997711182
0.091622568666935,0.629793584346771,0.0599007532000542,0.151610791683197,0.6069240234368717,2.90499997138977
0.0,0.0,0.270842045545578,0.0187726859003305,0.556243084205215,2.69300007820129
1.305,1.3689576141023152,0.681,0.874,1.592,7.632
1.456,1.4040868535615658,0.686,0.861,1.582,7.594
1.351,1.3728553503623615,0.683,0.868,1.59,7.555
1.343,1.3562929857777861,0.677,0.914,1.644,7.495
1.42,1.3671962986478214,0.66,0.927,1.549,7.487
1.361,1.3484723745780567,0.638,0.878,1.488,7.441
1.33,1.3303893789991912,0.653,0.896,1.532,7.328
1.268,1.3224257383255813,0.669,0.876,1.601,7.324
1.355,1.3341976498080301,0.659,0.913,1.501,7.314
1.34,1.3229686463760257,0.647,0.91,1.573,7.272
1.244,1.2418459003665971,0.464,0.888,1.433,7.19
1.341,1.3025932962746425,0.617,0.891,1.504,7.139
1.01,1.2304764443154428,0.632,0.817,1.459,7.072
1.448,1.3115110513284738,0.614,0.876,1.583,6.977
1.34,1.278441061683269,0.586,0.861,1.474,6.965
1.324,1.2650335944768467,0.583,0.894,1.483,6.927
1.576,1.3371103010019683,0.632,0.896,1.52,6.91
1.398,1.2782519535542889,0.547,0.819,1.471,6.886
1.301,1.2343287916457022,0.533,0.883,1.559,6.814
2.096,1.378361201180091,0.284,0.67,0.776,6.774
1.233,1.2135317998061834,0.543,0.854,1.489,6.711
1.27,1.2380496410214832,0.645,0.884,1.525,6.627
1.293,1.1894123224739812,0.52,0.908,1.466,6.489
1.038,1.1368275397297585,0.479,0.761,1.252,6.488
1.131,1.1376139882722187,0.431,0.808,1.331,6.476
1.365,1.179280054314442,0.418,0.857,1.436,6.441
1.112,1.182017186842891,0.597,0.759,1.438,6.43
0.986,1.1325780328045543,0.493,0.675,1.474,6.419
1.073,1.1624232242368449,0.57,0.744,1.468,6.388
0.781,1.1202943180716487,0.604,0.608,1.268,6.382
1.093,1.178173943112764,0.625,0.771,1.459,6.379
1.649,1.3220144521677306,0.654,0.748,1.303,6.374
1.379,1.231596807023954,0.509,0.633,1.331,6.371
1.529,1.2476294278370998,0.631,1.008,1.451,6.343
1.161,1.1255190019505132,0.356,0.669,1.258,6.322
1.251,1.1315569941022683,0.449,0.965,1.538,6.31
0.96,1.125133755848246,0.531,0.635,1.439,6.26
1.223,1.202815531246071,0.575,0.564,1.492,6.192
1.21,1.1055277738191207,0.354,0.776,1.537,6.173
0.806,1.0575482554814535,0.461,0.639,1.231,6.167
0.668,1.0320999649159737,0.527,0.7,1.319,6.141
1.176,1.145892332194664,0.546,0.781,1.448,6.123
1.338,1.2077249490055426,0.594,0.698,1.366,6.105
0.719,1.1085046969076284,0.724,0.605,1.584,6.096
1.474,1.2295856739399273,0.554,0.675,1.301,6.083
1.016,1.1380892095498942,0.637,0.707,1.417,6.072
1.264,1.055202592522786,0.281,0.946,1.501,6.0
0.889,1.0697310228581474,0.556,0.736,1.33,5.973
0.807,1.0947726269552838,0.593,0.474,1.101,5.956
1.197,1.0851318664799252,0.35,0.716,1.527,5.952
1.219,1.1513482426558175,0.633,0.856,1.506,5.948
1.116,1.114326011822625,0.528,0.726,1.219,5.945
1.148,1.0812011281171894,0.363,0.671,1.454,5.933
1.294,1.1247204028719264,0.553,0.988,1.462,5.915
1.09,1.1238719752525448,0.584,0.684,1.387,5.891
0.819,1.0551499012785786,0.575,0.693,1.493,5.89
1.266,1.0301089916223847,0.244,0.955,1.204,5.875
1.229,1.0946737851494412,0.495,0.909,1.211,5.835
1.151,1.088490795256959,0.399,0.599,1.479,5.81
1.143,1.0956444363640694,0.454,0.631,1.516,5.79
1.229,1.0661051406143431,0.423,0.909,1.191,5.762
0.751,1.0579008459231776,0.606,0.508,1.223,5.752
1.2,1.1172934042997613,0.553,0.737,1.532,5.739
0.835,1.036939265738013,0.541,0.615,1.522,5.681
0.934,1.047391480435433,0.53,0.674,1.249,5.663
0.855,1.0182122750415838,0.448,0.578,1.23,5.662
0.657,0.9011244868408742,0.232,0.62,1.301,5.64
1.016,1.0533941007930778,0.417,0.517,1.533,5.636
1.171,1.0141522329871806,0.259,0.732,1.401,5.62
0.985,1.0558174825409112,0.496,0.553,1.35,5.566
0.775,1.0483339300575536,0.643,0.513,1.312,5.524
0.62,0.9416644795239866,0.459,0.622,1.205,5.504
1.039,0.985535321781623,0.307,0.7,1.498,5.483
1.148,1.018369640614738,0.324,0.686,1.38,5.483
0.652,0.9373703078650727,0.334,0.424,0.81,5.472
1.405,1.0837132123832172,0.524,1.03,1.29,5.43
1.188,1.0604892198699023,0.562,0.884,1.429,5.41
0.975,0.9574963301649918,0.288,0.685,1.369,5.398
1.154,0.9245150535423668,0.131,0.879,1.202,5.358
0.965,0.9982080475968235,0.503,0.785,1.179,5.358
1.017,0.947607050057702,0.259,0.729,1.279,5.347
1.115,1.0015489761889635,0.38,0.737,1.161,5.321
0.982,1.0409490151094982,0.578,0.614,1.441,5.302
0.979,0.8866980769747241,0.077,0.687,1.154,5.295
0.779,0.9459305880429869,0.46,0.669,0.797,5.254
0.989,1.0164454001071614,0.597,0.799,1.142,5.246
1.024,0.9991936366151271,0.43,0.603,1.161,5.201
0.474,0.8288076401039478,0.292,0.598,1.166,5.199
0.959,0.9595391079128063,0.394,0.691,1.239,5.185
0.822,0.9515269577132178,0.468,0.645,1.265,5.161
0.689,0.9993491116889335,0.462,0.048,1.172,5.155
0.53,0.9059003873724772,0.54,0.594,1.416,5.131
0.915,0.9011550505306462,0.28,0.758,1.078,5.129
0.914,0.9583739013862986,0.395,0.575,1.517,5.125
0.715,0.9544420064232777,0.618,0.702,1.365,5.103
0.899,0.9992754731402691,0.538,0.522,1.215,5.093
0.796,0.973596347075313,0.541,0.527,1.335,5.082
0.0,0.8666742447939726,0.674,0.115,0.712,4.982
0.535,0.9219700693347158,0.454,0.182,0.891,4.975
1.054,0.9415934040573145,0.359,0.712,1.515,4.933
0.425,0.8566556392085425,0.526,0.539,1.228,4.88
0.996,0.8568747200452868,0.133,0.657,1.469,4.806
1.036,0.9594272553132204,0.356,0.404,1.164,4.758
0.642,0.8107069136281908,0.266,0.602,1.217,4.743
0.94,0.9884641773133253,0.516,0.33,1.41,4.724
1.059,0.9492230656564976,0.459,0.691,0.771,4.707
0.541,0.9075708229544238,0.467,0.08,0.872,4.671
0.592,0.8920390896108851,0.499,0.337,0.896,4.657
0.429,0.8105056142530191,0.406,0.433,1.117,4.631
0.72,0.9407960842894048,0.626,0.441,1.034,4.623
0.9,0.845082747692856,0.271,0.69,0.906,4.592
0.916,0.8766764551019749,0.419,0.79,0.817,4.586
0.256,0.807455496769131,0.355,0.0,0.813,4.571
0.682,0.9061976478833753,0.514,0.343,0.811,4.559
0.532,0.85020044518987,0.58,0.579,0.85,4.5
0.918,0.9279649506598389,0.585,0.672,1.314,4.471
1.01,0.8869360356502223,0.304,0.536,0.971,4.456
0.37,0.803575898201551,0.367,0.152,1.233,4.447
0.874,0.9374963829620296,0.519,0.365,1.281,4.441
0.549,0.8966778829472449,0.696,0.457,1.088,4.433
0.314,0.7579652389922935,0.312,0.254,1.097,4.424
0.885,0.8529024332540747,0.312,0.553,1.025,4.419
0.198,0.8029691215682141,0.531,0.173,0.902,4.417
0.493,0.8264585463986535,0.504,0.454,1.048,4.41
0.562,0.8608733056224611,0.503,0.295,1.047,4.377
0.557,0.7512201952265892,0.129,0.292,1.245,4.356
0.308,0.7694319504258749,0.452,0.391,0.95,4.35
0.853,0.8421178637175327,0.375,0.643,0.592,4.34
0.816,0.7952498312650952,0.26,0.666,0.99,4.321
0.682,0.8854890060309449,0.58,0.429,1.174,4.308
0.358,0.7474804308360402,0.189,0.053,0.907,4.301
0.069,0.6864859847382114,0.312,0.204,1.136,4.245
0.721,0.8624213666121063,0.539,0.485,0.747,4.19
0.131,0.7124825901211612,0.39,0.221,0.867,4.166
0.322,0.7725059124122755,0.45,0.237,1.09,4.161
0.378,0.7804305142745215,0.44,0.24,0.372,4.141
0.605,0.7038118833005063,0.016,0.312,1.24,4.139
0.793,0.7458858261209727,0.163,0.609,1.413,4.103
0.259,0.7328053393817703,0.434,0.253,0.474,3.999
0.344,0.743644216558285,0.394,0.211,0.792,3.964
0.472,0.7834337827535197,0.423,0.079,1.215,3.808
0.73,0.6970919875914718,0.0,0.269,1.125,3.795
0.262,0.6275433986185357,0.221,0.402,0.908,3.774
0.357,0.7150730771893224,0.406,0.248,1.094,3.692
0.332,0.6100590029846928,0.085,0.255,0.537,3.632
1.017,0.8814665920315085,0.557,0.417,1.174,3.59
0.186,0.6902355710893868,0.531,0.306,0.541,3.587
0.315,0.5787115565737448,0.025,0.289,0.714,3.582
0.076,0.6272238975409585,0.419,0.267,0.858,3.495
0.689,0.6385230145121977,0.088,0.539,0.382,3.462
0.332,0.7224015895214482,0.636,0.4,0.896,3.408
0.442,0.6390091524926425,0.244,0.343,1.073,3.355
0.455,0.6986810303115414,0.481,0.381,0.991,3.303
0.337,0.5879463012485457,0.112,0.177,0.608,3.254
0.024,0.5721432435458664,0.305,0.01,0.0,3.083
0.091,0.4816047790444718,0.065,0.145,0.627,2.905
1.34,1.352846628838049,0.596,0.986,1.587,7.769
1.383,1.3419670756383335,0.592,0.996,1.573,7.6
1.488,1.3607406376479172,0.603,1.028,1.582,7.554
1.38,1.32514631235759,0.591,1.026,1.624,7.494
1.396,1.322332754759916,0.557,0.999,1.522,7.488
1.452,1.3318362837235456,0.572,1.052,1.526,7.48
1.387,1.307648461506594,0.574,1.009,1.487,7.343
1.303,1.2843853289350005,0.585,1.026,1.557,7.307
1.365,1.2939421920643572,0.584,1.039,1.505,7.278
1.376,1.2813860090736324,0.532,1.016,1.475,7.246
1.372,1.2828183137950382,0.557,1.036,1.548,7.228
1.034,1.2055635701385268,0.558,0.963,1.441,7.167
1.276,1.1980080432297224,0.371,1.029,1.455,7.139
1.609,1.3187340170427808,0.526,1.012,1.479,7.09
1.333,1.2292994265192758,0.45,0.996,1.538,7.054
1.499,1.2837488880615033,0.516,0.999,1.553,7.021
1.373,1.2453077599397626,0.495,0.987,1.454,6.985
1.356,1.2282696331693048,0.473,0.986,1.504,6.923
1.433,1.2532344595369451,0.454,0.874,1.457,6.892
1.269,1.2041348698942058,0.457,0.92,1.487,6.852
1.503,1.310337360577557,0.598,0.825,1.31,6.825
1.3,1.2172768766652478,0.564,0.999,1.52,6.726
1.07,1.1294477109820327,0.433,0.861,1.323,6.595
1.324,1.1654436125004723,0.436,1.045,1.472,6.592
1.368,1.1536318352358645,0.351,0.914,1.43,6.446
1.159,1.10431265358319,0.357,0.92,1.369,6.444
0.8,1.092184410982398,0.535,0.746,1.269,6.436
1.403,1.1955834508246725,0.439,0.795,1.357,6.375
1.684,1.2852852295018187,0.555,0.871,1.313,6.374
1.286,1.106673460479489,0.362,1.062,1.484,6.354
1.149,1.1350196938106916,0.516,0.91,1.442,6.321
1.004,1.0769617893257217,0.39,0.802,1.439,6.3
1.124,1.1305548669511378,0.523,0.891,1.465,6.293
1.572,1.209338633422791,0.556,1.141,1.463,6.262
0.794,1.034733740735601,0.43,0.789,1.242,6.253
1.294,1.059967624596481,0.231,1.039,1.488,6.223
1.362,1.1835514794083228,0.536,0.871,1.368,6.199
1.246,1.0967759673469302,0.334,0.881,1.504,6.198
1.231,1.1597615029262502,0.489,0.713,1.477,6.192
1.206,1.1274817738768879,0.483,0.884,1.438,6.182
0.745,1.0760942415750996,0.631,0.756,1.529,6.174
1.238,1.0858580822691346,0.291,0.818,1.515,6.149
0.985,1.070540519212083,0.47,0.841,1.41,6.125
1.258,1.1464543360180355,0.564,0.953,1.523,6.118
0.694,0.9895915395334949,0.435,0.835,1.325,6.105
0.882,1.0599621063029567,0.489,0.758,1.232,6.1
1.092,1.0866170556004042,0.471,0.881,1.432,6.086
1.162,1.106720171973735,0.462,0.825,1.232,6.07
1.263,1.0824659062583084,0.406,1.042,1.223,6.046
0.912,1.0466461136671872,0.498,0.868,1.312,6.028
1.5,1.193314553046344,0.493,0.808,1.319,6.021
1.05,1.099745835371729,0.557,0.828,1.409,6.008
1.187,1.043728615377848,0.264,0.812,1.465,5.94
1.301,1.0053444099065358,0.159,1.036,1.219,5.895
1.237,1.1077951335046965,0.495,0.874,1.528,5.893
0.831,1.014848312883522,0.49,0.831,1.478,5.89
1.12,1.09055578229249,0.498,0.798,1.402,5.888
1.327,1.0849076514271485,0.445,1.088,1.419,5.886
0.642,0.9715923833543975,0.507,0.828,1.236,5.86
1.173,1.0789194906261992,0.41,0.729,1.508,5.809
0.776,1.0125975611950544,0.511,0.706,1.209,5.779
1.201,1.0062759706398496,0.199,0.828,1.41,5.758
0.855,1.0186205429742103,0.514,0.777,1.475,5.743
1.263,1.0494030775135292,0.417,1.042,1.252,5.718
0.96,1.0112702139195144,0.455,0.854,1.274,5.697
1.221,1.068431647178337,0.508,0.999,1.431,5.693
0.677,0.9420942530784353,0.313,0.535,0.886,5.653
1.183,1.0423035747676745,0.334,0.726,1.452,5.648
0.807,1.0237994100949495,0.558,0.657,1.293,5.631
1.004,0.9621322690997407,0.282,0.854,1.383,5.603
0.685,0.8829296933091656,0.245,0.739,1.328,5.529
1.044,1.0261285624530654,0.416,0.673,1.303,5.525
1.051,0.9379927650693616,0.197,0.871,1.361,5.523
0.493,0.8740793851034969,0.389,0.718,1.098,5.467
1.155,0.9751212839230348,0.296,0.914,1.266,5.432
1.438,1.0550371838737713,0.44,1.122,1.277,5.43
1.015,1.0166744626471602,0.497,0.779,1.401,5.425
0.945,0.9053681487451843,0.212,0.845,1.212,5.386
1.183,0.9610916880302655,0.195,0.808,1.36,5.373
1.221,1.052853554452023,0.508,0.828,1.171,5.339
1.067,0.9418374254070149,0.235,0.789,1.465,5.323
1.181,0.8884208196206481,0.067,0.999,1.156,5.287
0.948,0.949303349730837,0.317,0.667,1.531,5.285
0.983,0.9409491976259937,0.345,0.838,1.294,5.274
0.696,0.9758468908799232,0.426,0.245,1.111,5.265
0.551,0.8984332723080716,0.508,0.723,1.438,5.261
1.052,0.9932928321794214,0.394,0.657,1.538,5.247
1.002,0.8720319899005344,0.086,0.785,1.16,5.211
0.801,0.9186287185898272,0.418,0.782,0.782,5.208
1.043,0.9592020575048001,0.351,0.769,1.147,5.208
0.987,0.8998157460973017,0.216,0.815,1.224,5.197
0.931,0.9855083735513841,0.491,0.66,1.203,5.192
1.029,0.9853783711418641,0.521,0.893,1.125,5.191
0.741,0.9267722954982053,0.543,0.851,1.346,5.175
0.813,0.943154152668453,0.457,0.604,1.321,5.082
0.549,0.8916692084726429,0.381,0.331,0.91,5.044
1.092,0.9314663317395969,0.311,0.815,1.513,5.011
0.611,0.8799096643424497,0.381,0.486,0.868,4.996
0.569,0.8907529494559644,0.352,0.232,0.808,4.944
0.446,0.8215784056246607,0.439,0.677,1.226,4.913
0.837,0.8794067146327599,0.383,0.815,1.225,4.906
0.393,0.8184112615697877,0.349,0.397,0.437,4.883
0.673,0.8688459863583725,0.372,0.508,0.799,4.812
1.057,0.9286568986891025,0.295,0.571,1.183,4.799
0.764,0.9327944187173419,0.547,0.551,1.03,4.796
0.96,0.937752049908705,0.389,0.469,1.351,4.722
0.947,0.8769733981935152,0.383,0.874,0.848,4.719
0.96,0.8229940387464011,0.154,0.805,1.427,4.707
0.574,0.8826115875495214,0.609,0.637,1.122,4.7
0.657,0.7878117963877935,0.225,0.672,1.247,4.696
0.45,0.7696121784644935,0.292,0.571,1.134,4.681
0.0,0.7782437652199952,0.559,0.268,0.698,4.668
0.879,0.9115407652680968,0.401,0.477,1.313,4.639
0.138,0.7247117923618497,0.318,0.366,0.774,4.628
0.331,0.7464728527811867,0.255,0.38,1.056,4.587
0.85,0.8157324616210871,0.283,0.815,1.055,4.559
1.1,0.8846961291773265,0.305,0.785,0.842,4.548
0.38,0.7749666067503017,0.332,0.375,0.829,4.534
0.886,0.8465298762413331,0.346,0.752,0.666,4.519
0.308,0.7627259730186381,0.382,0.428,0.939,4.516
0.512,0.8036859738796662,0.431,0.581,0.983,4.509
0.57,0.7241092023797011,0.066,0.489,1.167,4.49
0.204,0.7694640220032426,0.494,0.39,0.986,4.466
0.921,0.78884951780253,0.167,0.815,1.0,4.461
0.562,0.8176406254101013,0.527,0.723,0.928,4.456
1.043,0.8695633298555335,0.241,0.574,0.98,4.437
0.094,0.6782903733145865,0.269,0.357,1.125,4.418
0.385,0.7680495092691573,0.327,0.308,1.105,4.39
0.268,0.7422398225461836,0.309,0.242,0.841,4.374
0.949,0.8691885554075993,0.47,0.831,1.265,4.366
0.71,0.8649476425088539,0.525,0.555,1.181,4.36
0.35,0.7276086635433218,0.174,0.192,0.766,4.35
0.82,0.7640317356238236,0.178,0.739,1.39,4.332
0.336,0.7189293684929572,0.344,0.532,1.033,4.286
0.811,0.8886039307458566,0.313,0.0,1.149,4.212
0.332,0.7229116855219752,0.356,0.443,1.069,4.189
0.913,0.7989516319446428,0.241,0.644,1.039,4.166
0.578,0.7963974403368057,0.431,0.426,1.058,4.107
0.275,0.6843869160568276,0.293,0.41,0.572,4.085
0.755,0.8254119329742748,0.498,0.588,0.765,4.015
0.073,0.6413425627514868,0.37,0.443,0.922,3.975
0.274,0.6157194657157266,0.142,0.505,0.757,3.973
0.274,0.606146824580563,0.148,0.555,0.916,3.933
0.489,0.7563791458370094,0.359,0.168,1.169,3.802
0.046,0.5787328676871087,0.22,0.38,0.447,3.775
0.366,0.6757938982803349,0.361,0.433,1.114,3.663
0.323,0.5605880926569804,0.026,0.449,0.688,3.597
1.041,0.8302703708050608,0.455,0.538,1.145,3.488
0.619,0.6140129292636979,0.013,0.44,0.378,3.462
0.191,0.6208670586065111,0.443,0.495,0.56,3.41
0.287,0.5594413481897551,0.143,0.463,1.163,3.38
0.359,0.6682215596208807,0.555,0.614,0.711,3.334
0.476,0.6613162130405033,0.417,0.499,0.885,3.231
0.35,0.5282450977931414,0.0,0.361,0.517,3.203
0.026,0.5367808862297522,0.225,0.105,0.0,3.083
0.306,0.4910121463668131,0.01,0.295,0.575,2.853
